ComunidadAutonoma,Provincia,NombreAyuntamiento,WebAyuntamiento,SedeElectronica,HttpStatus
Cataluña,Girona,Ayuntamiento de Sant Llorenç de La Muga,http://www.ca.santllorençdelamuga.cat/,,0
Cataluña,Girona,Ayuntamiento de Santa Pau,http://www.santapau.es/ ,,404
Cataluña,Girona,Ayuntamiento de Serinyà,http://www.serinya.org ,,0
Cataluña,Girona,Ayuntamiento de Vila-sacra,http://www.vila-sacra.com ,,0
Cataluña,Girona,Ayuntamiento de Vilafant,http://www.vilafant.com ,,0
Cataluña,Girona,Ayuntamiento de Castellfollit de La Roca,http://www.castellfollitdelaroca.org ,,0
Cataluña,Girona,Ayuntamiento de Cervià de Ter,http://www.ddgi.es/cervia ,,0
Cataluña,Girona,Ayuntamiento de Corçà,http://www.corca.cat,,0
Cataluña,Girona,Ayuntamiento de L'Escala,http://www.lescala-empuries.com ,,0
Cataluña,Girona,Ayuntamiento de Fontanals de Cerdanya,http://www.fontanals.org ,,0
Cataluña,Girona,Ayuntamiento de Llanars,http://www.llanars.cat/,,410
Cataluña,Girona,Ayuntamiento de Madremanya,http://www.madremanya.org ,,0
Cataluña,Girona,Ayuntamiento de Palau-sator,http://www.ddgi.es/palau-sator ,,0
Cataluña,Girona,Ayuntamiento de Sant Jaume de Llierca,http://www.santjaumedellierca.org ,,0
Cataluña,Girona,Ayuntamiento de Sant Jordi desvalls,http://www.santjordidesvalls.com/,,403
Cataluña,Girona,Ayuntamiento de Vilademuls,http://www.vilademuls.cat,,0
Cataluña,Lleida,Ayuntamiento de Alt Àneu,http://altaneu.ddl.net/,,403
Cataluña,Lleida,Ayuntamiento de Bell-lloc d'Urgell,http://www.ajuntamentdebell-lloc.com,,403
Cataluña,Lleida,Ayuntamiento de Bellvís,http://www.bellvis.cat,,0
Cataluña,Lleida,Ayuntamiento de Canejan,http://www.canejan.org,,403
Cataluña,Lleida,Ayuntamiento de Farrera,https://www.ajuntamentfarrera.cat/,,0
Cataluña,Lleida,Ayuntamiento de Gósol,http://gosol.ddl.net/gosol.php,,404
Cataluña,Lleida,Ayuntamiento de Isona i Conca dellà,http://www.isona.cat,,403
Cataluña,Lleida,Ayuntamiento de La Torre de Cabdella,http://torrecapdella.ddl.net/,,0
Cataluña,Lleida,Ayuntamiento de Lladorre,http://www.diputaciolleida.net/dinamic/muni/llador,,0
Cataluña,Lleida,Ayuntamiento de Lleida,https://www.paeria.cat,https://seu.paeria.cat,403
Cataluña,Lleida,Ayuntamiento de Vilamòs,http://www.vilamos.org/,,403
Cataluña,Lleida,Ayuntamiento de Vilanova de La Barca,http://www.vilanovabarca.cat ,,0
Cataluña,Lleida,Ayuntamiento de Arres,http://www.arres.cat/,https://www.seu-e.cat/ca/web/arres,403
Cataluña,Lleida,Ayuntamiento de La Baronia de Rialb,http://baroniarialb.ddl.net/,,404
Cataluña,Tarragona,Ayuntamiento de Aiguamúrcia,http://www.aiguamurcia.cat,https://www.seu-e.cat/ca/web/aiguamurcia/seu-electronica,0
Cataluña,Tarragona,Ayuntamiento de Alcanar,http://www.alcanar.cat,https://alcanar.eadministracio.cat,0
Cataluña,Tarragona,Ayuntamiento de Aldover,http://www.aldover.cat,https://www.seu-e.cat/ca/web/aldover,0
Cataluña,Tarragona,Ayuntamiento de Alió,http://www.alio.altanet.org,,410
Cataluña,Tarragona,Ayuntamiento de Almoster,http://www.almoster.org,,0
Cataluña,Tarragona,Ayuntamiento de Barberà de la Conca,http://www.barberadelaconca.cat,https://seu-e.cat/ca/web/barberadelaconca,0
Cataluña,Tarragona,Ayuntamiento de Batea,http://www.batea.altanet.org,,0
Cataluña,Tarragona,Ayuntamiento de Bellvei,http://www.bellveidelpenedes.com,https://bellvei.eadministracio.cat,403
Cataluña,Tarragona,Ayuntamiento de Benifallet,http://www.benifallet.altanet.org,,0
Cataluña,Tarragona,Ayuntamiento de Botarell,http://www.botarell.altanet.org/,,0
Cataluña,Tarragona,Ayuntamiento de Bràfim,http://www.brafim.altanet.org,,0
Cataluña,Tarragona,Ayuntamiento de Camarles,http://www.camarles.es,,0
Cataluña,Tarragona,Ayuntamiento de Colldejou,http://www.colldejou.altanet.org,,0
Cataluña,Tarragona,Ayuntamiento de Constanti,http://web.constanti.cat/,,410
Cataluña,Tarragona,Ayuntamiento de Cornudella de Montsant,http://www.cornudella.altanet.org,,404
Cataluña,Tarragona,Ayuntamiento de Cunit,https://www.cunit.cat,https://cunit.eadministracio.cat,403
Cataluña,Tarragona,Ayuntamiento de Morell El,http://www.morell.cat,,403
Cataluña,Tarragona,Ayuntamiento de El Perelló,http://www.elperello.es,,0
Cataluña,Tarragona,Ayuntamiento de Flix,http://www.flix.cat,,403
Cataluña,Tarragona,Ayuntamiento de Gandesa,http://www.gandesa.altanet.org,,0
Cataluña,Tarragona,Ayuntamiento de L'Albiol,https://www.albiol.cat,https://www.seu-e.cat/ca/web/albiol/,403
Cataluña,Tarragona,Ayuntamiento de L'Aleixar,http://www.aleixar.altanet.org,,0
Cataluña,Tarragona,Ayuntamiento de Argentera L',http://www.argentera.altanet.org,,0
Cataluña,Tarragona,Ayuntamiento de La Bisbal del Penedès,https://bisbalpenedes.com/web/,https://bisbalpenedes.eadministracio.cat,500
Cataluña,Tarragona,Ayuntamiento de La Riera de Gaià,http://www.rieradegaia.altanet.org,,0
Cataluña,Tarragona,Ayuntamiento de La Vilella Baixa,http://www.vilellabaixa.altanet.org,,0
Cataluña,Tarragona,Ayuntamiento de Les Borges del Camp,http://www.lesborgesdelcamp.cat,,410
Cataluña,Tarragona,Ayuntamiento de Les Piles,http://www.piles.altanet.org,,0
Cataluña,Tarragona,Ayuntamiento de Llorac,http://www.llorac.altanet.org,,0
Cataluña,Tarragona,Ayuntamiento de Margalef,http://www.margalef.altanet.org,,0
Cataluña,Tarragona,Ayuntamiento de Montblanc,http://www.montblanc.cat,,0
Cataluña,Tarragona,Ayuntamiento de Montbrió del Camp,http://www.montbriocamp.altanet.org,,404
Cataluña,Tarragona,Ayuntamiento de Móra d'Ebre,http://www.moradebre.cat,,0
Cataluña,Tarragona,Ayuntamiento de Nulles,http://www.nulles.altanet.org,,0
Cataluña,Tarragona,Ayuntamiento de Poboleda,http://www.poboleda.org/,,0
Cataluña,Tarragona,Ayuntamiento de Pratdip,http://www.pratdip.altanet.org,,0
Cataluña,Tarragona,Ayuntamiento de Riudecanyes,http://www.riudecanyes.altanet.org,,406
Cataluña,Tarragona,Ayuntamiento de Sant Jaume d'Enveja,http://www.santjaume.org,,0
Cataluña,Tarragona,Ayuntamiento de Santa Bàrbara,http://www.santabarbara.cat,https://seu-e.cat/es/web/santabarbara,0
Cataluña,Tarragona,Ayuntamiento de Solivella,http://www.solivella.cat/,,0
Cataluña,Tarragona,Ayuntamiento de Vila-seca,http://www.vila-seca.cat,,0
Cataluña,Tarragona,Ayuntamiento de Vilallonga del Camp,https://www.vilallongadelcamp.cat,https://vilallongadelcamp.eadministracio.cat,406
Cataluña,Tarragona,Ayuntamiento de Vilaverd,http://www.vilaverd.altanet.org,,0
Cataluña,Tarragona,Ayuntamiento de Vinebre,http://www.vinebre.altanet.org,,403
Cataluña,Tarragona,Ayuntamiento de Vinyols I Els Arcs,http://www.vinyols.altanet.org,,0
Cataluña,Tarragona,Ayuntamiento de Capafonts,http://www.capafonts.com,,0
Cataluña,Tarragona,Ayuntamiento de El Milà,http://www.mila.altanet.org,,0
Cataluña,Tarragona,Ayuntamiento de Montferri,http://www.ajuntamentmontferri.cat/,,403
Cataluña,Tarragona,Ayuntamiento de Puigpelat,http://www.puigpelat.altanet.org,,0
Comunidad Valenciana,Alicante,Ayuntamiento de L'Atzúbia,http://www.adsubia.es/,http://atzubia.sedelectronica.es/info.0,0
Comunidad Valenciana,Alicante,Ayuntamiento de Albatera,http://www.albatera.org,http://albatera.sedelectronica.es/info.0,0
Comunidad Valenciana,Alicante,Ayuntamiento de Benejúzar,http://www.benejuzar.es,https://www.suma.es/PortalWeb/cuerpo_principal.xhtml?urlDirect=EI-PANTALLA=WEB_TRAM--EI-APLICACION=PortalWeb,0
Comunidad Valenciana,Alicante,Ayuntamiento de Busot,https://ebusot.com/publica/,https://busot.sedelectronica.es,0
Comunidad Valenciana,Alicante,Ayuntamiento de Callosa d'en Sarrià,http://www.callosa.es,http://callosadensarria.sedelectronica.es/info.0,0
Comunidad Valenciana,Alicante,Ayuntamiento de Cocentaina,https://www.cocentaina.es,https://cocentaina.sedelectronica.es,403
Comunidad Valenciana,Alicante,Ayuntamiento de El Campello,http://www.elcampello.es,,0
Comunidad Valenciana,Alicante,Ayuntamiento de Finestrat,http://www.ayto-finestrat.es,https://finestrat.sedelectronica.es/info.0,0
Comunidad Valenciana,Alicante,Ayuntamiento de Gata de Gorgos,http://www.gatadegorgos.es,,0
Comunidad Valenciana,Alicante,Ayuntamiento de Ibi,http://www.ibi.es,,0
Comunidad Valenciana,Alicante,Ayuntamiento de La Nucía,http://www.lanucia.es,https://lanucia.sedelectronica.es/,403
Comunidad Valenciana,Alicante,Ayuntamiento de Monóvar/Monòver,https://www.monovar.es,http://monovar.sedelectronica.es/info.0,0
Comunidad Valenciana,Alicante,Ayuntamiento de Pilar de La Horadada,http://www.pilardelahoradada.org,https://sede.pilardelahoradada.org/portal/sede/se_principal1.jsp?language=es&codResi=1,0
Comunidad Valenciana,Alicante,Ayuntamiento de Planes,http://www.ajuntamentdeplanes.es/,,0
Comunidad Valenciana,Alicante,Ayuntamiento de Relleu,http://www.relleu.org,https://relleu.sedelectronica.es,500
Comunidad Valenciana,Alicante,Ayuntamiento de Rojales,http://www.rojales.es,http://rojales.sedelectronica.es ,0
Comunidad Valenciana,Alicante,Ayuntamiento de La Romana,http://www.aytolaromana.es,https://laromana.sedelectronica.es/info.0,403
Comunidad Valenciana,Alicante,Ayuntamiento de Sax,http://www.sax.es ,http://sax.sedelectronica.es/info.1,0
Comunidad Valenciana,Alicante,Ayuntamiento de Vall de Gallinera,http://www.valldegallinera.es/,http://valldegallinera.sedelectronica.es/,0
Comunidad Valenciana,Alicante,Ayuntamiento de Villena,https://www.villena.es,https://sede.villena.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS_HOME,0
Comunidad Valenciana,Alicante,Ayuntamiento de Benifato,http://www.benifato.es,http://benifato.sedelectronica.es/info.0,0
Comunidad Valenciana,Alicante,Ayuntamiento de Facheca,http://www.facheca.es,http://facheca.sedelectronica.es/,0
Comunidad Valenciana,Alicante,Ayuntamiento de Llíber,http://www.lliber.org/,http://lliber.sedelectronica.es/,403
Comunidad Valenciana,Castellón,Ayuntamiento de l'Alcora,https://lalcora.es,http://lalcora.sedelectronica.es/info.0,403
Comunidad Valenciana,Castellón,Ayuntamiento de Benassal,http://www.benassal.es,https://benassal.sedelectronica.es,403
Comunidad Valenciana,Castellón,Ayuntamiento de Castelló de La Plana,http://www.castello.es/web30/pages/inicio_web10.php,https://sede.castello.es,0
Comunidad Valenciana,Castellón,Ayuntamiento de Herbes,http://www.herbes.es,,0
Comunidad Valenciana,Castellón,Ayuntamiento de Llosa La,http://www.lallosa.es/node,,404
Comunidad Valenciana,Castellón,Ayuntamiento de Montanejos,http://www.montanejos.es,,0
Comunidad Valenciana,Castellón,Ayuntamiento de Nules,http://www.nules.es,,0
Comunidad Valenciana,Castellón,Ayuntamiento de Oropesa del Mar/Orpesa,http://www.oropesadelmar.es,,0
Comunidad Valenciana,Castellón,Ayuntamiento de Palanques,http://www.palanques.es,,0
Comunidad Valenciana,Castellón,Ayuntamiento de Pavias,http://www.pavias.es,,0
Comunidad Valenciana,Castellón,Ayuntamiento de La Pobla de Benifassà,http://www.lapobladebenifassa.es,https://pobladebenifassa.sedelectronica.es,0
Comunidad Valenciana,Castellón,Ayuntamiento de Portell de Morella,http://www.portelldemorella.es,,0
Comunidad Valenciana,Castellón,Ayuntamiento de Ribesalbes,http://www.ribesalbes.es,,0
Comunidad Valenciana,Castellón,Ayuntamiento de San Juan de Moró,http://www.santjoandemoro.es,https://santjoandemoro.sedelectronica.es,0
Comunidad Valenciana,Castellón,Ayuntamiento de Sant Jordi/San Jorge,http://www.santjordi.es,,0
Comunidad Valenciana,Castellón,Ayuntamiento de Sant Mateu,http://www.santmateu.com,,403
Comunidad Valenciana,Castellón,Ayuntamiento de Tirig,http://www.tirig.es,,403
Comunidad Valenciana,Castellón,Ayuntamiento de Vinaròs,https://www.vinaros.es,https://vinaros.sedelectronica.es,0
Comunidad Valenciana,Castellón,Ayuntamiento de Zucaina,http://www.zucaina.es,https://zucaina.sedelectronica.es,0
Comunidad Valenciana,Castellón,Ayuntamiento de Cabanes,http://www.cabanes.es,,0
Comunidad Valenciana,Castellón,Ayuntamiento de Vistabella del Maestrat,http://www.vistabelladelmaestrat.es/es,https://vistabelladelmaestrat.sedelectronica.es,0
Comunidad Valenciana,Castellón,Ayuntamiento de Alcudia de Veo,http://www.alcudiadeveo.es,https://alcudiadeveo.sedelectronica.es,0
Comunidad Valenciana,Castellón,Ayuntamiento de Arañuel,http://www.aranuel.es,http://aranuel.sedelectronica.es/info.0,0
Comunidad Valenciana,Castellón,Ayuntamiento de Argelita,http://www.argelita.es,https://argelita.sedelectronica.es,0
Comunidad Valenciana,Castellón,Ayuntamiento de Ayodar,http://www.ayodar.es,https://ayodar.sedelectronica.es,0
Comunidad Valenciana,Castellón,Ayuntamiento de Benafer,http://www.benafer.es,https://benafer.sedelectronica.es,0
Comunidad Valenciana,Castellón,Ayuntamiento de Castillo de Villamalefa,http://www.castillodevillamalefa.es,https://castillodevillamalefa.sedelectronica.es,0
Comunidad Valenciana,Castellón,Ayuntamiento de Costur,http://www.costur.es,https://costur.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Ademuz,https://www.ademuz.es/es/portada,https://ademuz.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Ador,https://www.ador.es,https://ador.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Agullent,https://www.agullent.es/portada,https://agullent.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Aielo de Rugat,https://www.aieloderugat.es,https://aieloderugat.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Albaida,http://www.albaida.es,https://albaida.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Albalat de La Ribera,https://www.albalatdelaribera.es,https://albalatdelaribera.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Alberic,http://www.alberic.es,https://alberic.sede.dival.es/opencms/opencms/sede/index.html?lang=es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Alborache,https://www.alborache.es,https://alborache.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Alboraya,http://www.alboraya.org,https://sede.alboraya.es/sede/castellano/sede/BF355C5DB72147EC91763E8A01DCFD04.asp,0
Comunidad Valenciana,Valencia,Ayuntamiento de Alcasser,https://www.alcasser.es/va,https://alcasser.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Alcublas,https://www.alcublas.es/portada,https://alcublas.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de L'Alcúdia de Crespins,http://www.lalcudiadecrespins.es,http://alcudiadecrespins.sedelectronica.es/info.0,0
Comunidad Valenciana,Valencia,Ayuntamiento de Aldaia,http://www.aldaia.es/,https://www.oficinavirtual.aldaia.es/portalCiudadano/portal/entidades.do?error=-1&pes_cod=-2&ent_id=2&idioma=5,403
Comunidad Valenciana,Valencia,Ayuntamiento de Alfara de la Baronia,http://www.alfaradelabaronia.es/,https://alfaradelabaronia.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Alfarrasi,http://www.alfarrasi.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Alfauir,http://www.alfauir.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Algar de Palancia,http://www.algardepalancia.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Algemesí,http://www.algemesi.es,https://sede.algemesi.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Algímia d'Alfara,http://www.algimiadealfara.es,https://algimiadealfara.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Alginet,https://www.alginet.es/portada,https://alginet.sede.dival.es/default.aspx,0
Comunidad Valenciana,Valencia,Ayuntamiento de Almàssera,http://www.almassera.es,http://www.almassera.es/es/content-mobile-page/facturas-electronicas-face,0
Comunidad Valenciana,Valencia,Ayuntamiento de Almoines,http://www.almoines.es,https://www.sede.dival.es/opencms/opencms/sede/paginas/index.jsp,0
Comunidad Valenciana,Valencia,Ayuntamiento de Alzira,http://www.alzira.es/alzira_vpm/index.php/val,https://sedeelectronica.alzira.es/alzira_vpm/index.php/val/seu-electronica,0
Comunidad Valenciana,Valencia,Ayuntamiento de Anna,http://www.ajuntamentanna.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Antella,http://www.antella.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Aras de Los Olmos,http://www.arasdelosolmos.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Atzeneta D'Albaida,http://www.atzenetadalbaida.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Ayora,http://www.ayora.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Barxeta,http://www.barxeta.es,https://barxeta.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Bèlgida,http://www.belgida.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Benaguasil,http://www.benaguasil.com,,403
Comunidad Valenciana,Valencia,Ayuntamiento de Benavites,http://www.benavites.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Beniatjar,http://www.beniatjar.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Benicolet,http://www.benicolet.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Benicull de Xuqer,http://www.beniculldexuquer.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Beniflà,http://www.benifla.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Benigànim,http://www.beniganim.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Benimuslem,http://www.benimuslem.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Beniparrell,http://www.beniparrell.es,https://beniparrell.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Benirredrà,https://www.benirredra.es/portada,https://benirredra.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Benissuera,http://www.benisuera.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Betera,https://www.betera.es,https://betera.sede.gva.es/opencms/opencms/sede/paginas/index.jsp,0
Comunidad Valenciana,Valencia,Ayuntamiento de Bicorp,http://www.bicorp.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Bocairent,https://www.bocairent.es,https://bocairent.sede.dival.es/,0
Comunidad Valenciana,Valencia,Ayuntamiento de Bolbaite,http://www.bolbaite.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Bufali,http://www.bufali.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Bugarra,http://www.bugarra.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Bunyol,https://www.bunyol.es/portada,https://bunyol.sede.dival.es/,0
Comunidad Valenciana,Valencia,Ayuntamiento de Calles,http://www.calles.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Camporrobles,http://www.camporrobles.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Canet d'En Berenguer,https://www.canetdenberenguer.es/va,https://canetdenberenguer.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Carcaixent,http://www.carcaixent.es,https://carcaixent.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Càrcer,http://www.carcer.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Carlet,http://www.carlet.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Casas Altas,http://www.casasaltas.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Casas Bajas,http://www.casasbajas.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Casinos,https://www.casinos.es,https://casinos.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Castellò de Rugat,http://www.castelloderugat.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Castellonet de la Conquesta,http://www.castellonetdelaconquesta.es ,https://castellonetdelaconquesta.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Castielfabib,http://www.castielfabib.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Catadau,http://www.catadau.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Catarroja,https://www.catarroja.es,https://catarroja.sedipualba.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Caudete de Las Fuentes,http://www.caudetedelasfuentes.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Chella,http://www.chella.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Chelva,http://www.chelva.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Chera,http://www.chera.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Cheste,http://www.cheste.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Chiva,http://www.chiva.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Chulilla,http://www.chulilla.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Corbera,http://www.corbera.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Cullera,https://www.cullera.es,https://cullera.sedipualba.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Domeño,http://www.domeno.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Dos Aguas,https://dosaguasayuntamiento.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de L'Eliana,https://www.leliana.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Estivella,https://www.estivella.es,https://estivella.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Estubeny,http://www.estubeny.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Favara,http://www.favara.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Foios,http://www.foios.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de La Font de La Figuera,http://www.lafontdelafiguera.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Fortaleny,http://www.fortaleny.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Fuenterrobles,http://www.fuenterrobles.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Gàtova,http://www.gatova.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Gavarda,http://www.gavarda.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de El Genovés,https://www.genoves.es,https://genoves.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Gestargal,http://www.gestalgar.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Gilet,http://www.gilet.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Godella,http://www.godella.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Godelleta,http://www.godelleta.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de La Granja de la Costera,http://www.lagranjadelacostera.es,https://lagranjadelacostera.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Higueruelas,http://www.higueruelas.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Jalances,http://www.jalance.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Jarafuel,http://www.jarafuel.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de La Pobla de Farnas,https://www.lapobladefarnals.es,https://lapobladefarnals.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de La Yesa,https://www.layesa.es,https://layesa.sedipualba.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Llíria,https://www.lliria.es/es/portada,https://sede.lliria.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS_HOME&lang=ca,0
Comunidad Valenciana,Valencia,Ayuntamiento de Llocnou d'en Fenollet,http://www.llocnoudenfenollet.es,https://llocnoudenfenollet.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Llombai,http://www.llombai.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de La Llosa de Ranes,http://www.lallosaderanes.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Losa del Obispo,http://www.losadelobispo.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Macastre,http://www.macastre.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Manises,http://www.manises.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Manuel,https://www.manuel.es/portada,https://manuel.sede.dival.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Marines,https://www.marines.es/portada,https://marines.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Masalavés,http://www.masalaves.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Massalfassar,https://www.massalfassar.es,https://massalfassar.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Massamagrell,https://www.massamagrell.es,https://massamagrell.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Meliana,http://www.meliana.es/portada,https://meliana.sede.dival.es/opencms/opencms/sede/index.html?lang=va,0
Comunidad Valenciana,Valencia,Ayuntamiento de Moixent,https://www.moixent.es,https://moixent.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Montcada,https://www.moncada.es,https://moncada.sedipualba.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Montesa,http://www.montesa.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Montroi,http://www.montroy.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Navarrés,https://www.navarres.es,https://navarres.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Novetlè,http://www.novetle.es ,https://novetle.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Oliva,https://www.oliva.es,https://sede.oliva.es/valencia/emiservicio/41e6bf9d755e4825af8e6b49e85b5079.asp,0
Comunidad Valenciana,Valencia,Ayuntamiento de Ontinyent,http://www.ontinyent.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Palmera,http://www.ajuntamentpalmera.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Pedralba,https://www.pedralba.es,https://pedralba.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Petrés,http://www.petres.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Piles,http://www.piles.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de La Pobla de Vallbona,http://www.lapobladevallbona.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de La Pobla del Duc,http://www.lapobladelduc.es,https://lapobladelduc.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de La Pobla Llarga,https://www.lapoblallarga.es,https://lapoblallarga.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Polinyà de Xuquer,https://www.polinyadexuquer.es/portada,https://polinyadexuquer.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de El Puig de Santa Maria,http://www.elpuig.es,https://ayuntamientodeelpuig.sedelectronica.es,0
